729.8061525495153,6.103666245259166,0.7990576386744952,0.7371206187950549,0.8347120432803693,0.5433468066528045,2.336298283215134,231.75265756302522,239.09546218487395,233.92436974789916,59.33545258160087,42.80450827877909,54.12010176005531,aconitum_napellus
705.7276443320691,6.025010535187526,0.8008288298873063,0.7338510605055832,0.840166004835449,0.5385373790051692,2.364606061526549,231.75867647058826,239.0731617647059,233.9301050420168,59.25958613311797,42.837487929920584,54.02704144344594,aconitum_napellus
725.9308680994523,6.128971765697429,0.7985231116279359,0.7368351798715134,0.8355139895555963,0.5429260822962855,2.348798578237521,231.75399159663866,239.07487394957982,233.9289180672269,59.25780543587119,42.821080312175305,54.021504820516746,aconitum_napellus
704.567235566793,6.012326169405815,0.8021742517934897,0.7385221613324872,0.8404243847619114,0.5454149827792082,2.346089220021916,231.75600840336136,239.0808298319328,233.92954831932775,59.27385157643975,42.8269803015383,54.04148621141755,aconitum_napellus
635.1238124146305,4.822923053574138,0.7877804752861596,0.7345869320022015,0.9287029153626659,0.539617960668407,2.4868985967935333,218.53531515151516,225.4394575757576,222.75322121212122,76.58643483884676,63.64482721780746,68.78895388060087,aconitum_napellus
551.3104811048718,4.521718014873274,0.7848337141082435,0.7315365310650053,0.9381036648684821,0.5351456962826214,2.506126156445588,218.5321484848485,225.42781515151518,222.74864545454548,76.56198089123654,63.649129596865265,68.77161711703798,aconitum_napellus
635.1530975868873,4.898716041887996,0.7850979297291055,0.7328169825254038,0.9286829375325477,0.537020729877638,2.4999338874954105,218.5367272727273,225.43277272727275,222.74644545454547,76.57414321220442,63.638698074481425,68.78725541161074,aconitum_napellus
551.276891789346,4.5092669600849895,0.7873992013686826,0.7351525601190743,0.938108980990689,0.5404492866496291,2.492257338439929,218.5324696969697,225.43453636363637,222.7514090909091,76.57336723666528,63.64485657975647,68.78109500315215,aconitum_napellus
376.3373634531763,4.84865281243197,0.7416572997641643,0.62571865589025,0.9645591185728426,0.3915238363291011,2.946141960167709,211.00280701754386,224.15505987190198,215.1760790866054,91.19712106463481,66.30314775118894,84.2999427446661,aconitum_napellus
374.67417429989223,4.762926246574119,0.7433355788653888,0.6224753522227577,0.9647047695571593,0.38747556412484635,2.96258385828584,211.019604566973,224.16095238095238,215.17216374269006,91.09815060513267,66.31993020163787,84.2634644441153,aconitum_napellus
377.8581810874625,4.8702658651082045,0.7449732886191954,0.6294859834884529,0.9644108765777141,0.3962526034084247,2.937380418674901,211.04106377053748,224.175806182122,215.1827791701476,91.19049536660305,66.3007869888753,84.30268658853032,aconitum_napellus
374.70153669251073,4.763060211776658,0.7446801242346963,0.6305345776981652,0.9647161703325025,0.3975738536730035,2.9340376199535507,211.0270843776107,224.17316624895574,215.1841158451685,91.20335668806575,66.30861744950298,84.29574330399086,aconitum_napellus
166.49181072114544,2.927361620394622,0.818821378233554,0.6618405901830493,0.939698117808892,0.438032966813847,2.4353579533993175,232.3610956521739,243.63366956521736,240.6436,57.9208514786941,31.0527006781031,38.29155913225692,aconitum_napellus
174.46823817007163,3.1026366334904836,0.8153975752183326,0.6701451703413002,0.9368063369191271,0.4490945493317703,2.4020267715479773,232.38253913043476,243.64239999999998,240.6466956521739,57.93440513715746,31.048351361062675,38.29849483299039,aconitum_napellus
166.4713113322857,2.931063383970665,0.817730891410805,0.6816708472331677,0.9397663433569937,0.4646751439675847,2.3686072986176363,232.3814956521739,243.65959999999998,240.6635652173913,57.99518383472799,31.050736699459083,38.30758913779473,aconitum_napellus
174.94834992142484,3.098969792212328,0.8171932120814984,0.6875142651778826,0.9366788631656334,0.47267586482308394,2.3479033706779324,232.41100869565216,243.66601739130434,240.67039999999997,57.92644415741107,31.066568693688914,38.30670446956074,aconitum_napellus
641.7988106641124,9.96324233716475,0.5738333190802155,0.4745118532919131,0.9497286573551993,0.22516149891452603,4.39103238751326,175.51021300270227,203.9823756159593,187.28590446669847,106.3965122833982,70.98640832615487,92.74812844391396,aconitum_napellus
689.5673092273307,10.915888409961685,0.5686752848003562,0.4567876951709413,0.9459822948244293,0.2086549984595808,4.442087278504696,175.4913567000477,203.96983786361469,187.28270545223336,106.40279566110365,70.98847329505084,92.69639708640966,aconitum_napellus
641.7998084291188,9.961087164750957,0.5749504754088753,0.47171139416084773,0.9497347761685587,0.22251163938117063,4.401107017222622,175.53767286599904,203.97049356223175,187.30795978381815,106.37830678195635,71.00877809246283,92.71662758933437,aconitum_napellus
